station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40380,Clark/Lake,11/01/2013,"18,609.2","6,190","4,430","425,283"
41660,Lake/State,12/01/2013,"18,956.7","13,930.3","8,309.5","503,669"
41090,Monroe/State,12/01/2013,"9,401.3","4,612.3","2,664.5","231,863"
40560,Jackson/State,12/01/2013,"8,053.8","3,823.8","2,471","199,251"
40370,Washington/Dearborn,12/01/2013,"11,414.3","7,403.8","4,361.5","295,484"
40790,Monroe/Dearborn,12/01/2013,"6,529.5","2,101.5","1,278.7","153,198"
40070,Jackson/Dearborn,12/01/2013,"6,703.5","2,791","1,839.2","162,972"
40730,Washington/Wells,12/01/2013,"6,888.1","1,359.3",794.3,"154,854"
40040,Quincy/Wells,12/01/2013,"7,291.4","1,804","1,313.3","168,215"
40160,LaSalle/Van Buren,12/01/2013,"2,784",511.3,323.8,"62,451"
40850,Library,12/01/2013,"3,306","1,667.3","1,065.3","82,486"
40680,Adams/Wabash,12/01/2013,"5,769","2,771","1,512.7","141,310"
40260,State/Lake,12/01/2013,"8,622.7","5,638.3","3,504.3","224,655"
40380,Clark/Lake,12/01/2013,"16,642.4","6,090.5","4,013.2","397,932"
41660,Lake/State,01/01/2014,"17,515.6","10,453","7,258.8","463,449"
41090,Monroe/State,01/01/2014,"9,126.9","3,833.5","2,576.2","229,007"
40560,Jackson/State,01/01/2014,"10,214.5","3,566.8","2,401.4","250,993"
40370,Washington/Dearborn,01/01/2014,"9,905","4,571.5","3,349.4","252,944"
40790,Monroe/Dearborn,01/01/2014,"6,649.9","1,736.8","1,203.4","159,261"
40070,Jackson/Dearborn,01/01/2014,"6,954.2","2,560","1,756.8","172,017"
40730,Washington/Wells,01/01/2014,"7,284.6","1,203",732.6,"168,736"
40040,Quincy/Wells,01/01/2014,"7,867.2","1,588.5","1,190","185,383"
40160,LaSalle/Van Buren,01/01/2014,"3,001.6",472,345.4,"69,650"
40850,Library,01/01/2014,"3,372.4","1,549.3","1,081","85,794"
40680,Adams/Wabash,01/01/2014,"6,127.9","2,214","1,390.4","150,622"
40260,State/Lake,01/01/2014,"8,287.3","4,445.3","3,273","216,467"
40380,Clark/Lake,01/01/2014,"17,635.4","5,936.8","4,580.4","434,627"
41660,Lake/State,02/01/2014,"19,568.3","11,514.3","7,685.5","468,164"
41090,Monroe/State,02/01/2014,"10,370","4,501.3","3,024","237,500"
40560,Jackson/State,02/01/2014,"11,659.9","4,327.5","2,943.8","262,283"
40370,Washington/Dearborn,02/01/2014,"11,104.2","5,119.5","3,467","256,430"
40790,Monroe/Dearborn,02/01/2014,"7,445.5","2,024.3","1,526","163,110"
40070,Jackson/Dearborn,02/01/2014,"8,056.9","2,863","1,938","180,342"
40730,Washington/Wells,02/01/2014,"7,782.2","1,335.5",837.3,"164,334"
40040,Quincy/Wells,02/01/2014,"8,405.8","1,610.8","1,324.5","179,857"
40160,LaSalle/Van Buren,02/01/2014,"3,273.6",592.8,379.8,"69,362"
40850,Library,02/01/2014,"4,167.3","1,922.3","1,305.3","96,255"
40680,Adams/Wabash,02/01/2014,"7,185.5","2,806.8","1,672.3","161,625"
40260,State/Lake,02/01/2014,"9,629.3","4,794.8","3,334","225,101"
40380,Clark/Lake,02/01/2014,"18,444.4","5,296.8","3,977.5","405,985"
41660,Lake/State,03/01/2014,"20,168.1","13,918","8,648.8","536,364"
41090,Monroe/State,03/01/2014,"10,382","5,313.2","3,336.4","261,271"
40560,Jackson/State,03/01/2014,"10,971.1","5,352.8","3,649.2","275,403"
40370,Washington/Dearborn,03/01/2014,"11,380.6","6,212.4","3,745.6","288,782"
40790,Monroe/Dearborn,03/01/2014,"7,549.6","2,559.2","1,655.2","179,613"
40070,Jackson/Dearborn,03/01/2014,"8,068.6","3,539.8","2,418.2","199,230"
40730,Washington/Wells,03/01/2014,"7,884.5","1,535.8",941.2,"177,960"
40040,Quincy/Wells,03/01/2014,"8,568.3","2,172.4","1,705","199,322"
40160,LaSalle/Van Buren,03/01/2014,"3,243.7",640.6,412.8,"73,384"
40850,Library,03/01/2014,"4,141","2,281.2","1,554","106,138"
40680,Adams/Wabash,03/01/2014,"7,175.6","3,659.2","2,448","181,223"
40260,State/Lake,03/01/2014,"10,260","6,204","3,906.8","266,014"
40380,Clark/Lake,03/01/2014,"19,341.5","6,899.2","4,370.4","462,520"
41660,Lake/State,04/01/2014,"20,391.5","13,348.5","8,478","535,918"
41090,Monroe/State,04/01/2014,"10,603.6","5,369.5","3,282","267,885"
40560,Jackson/State,04/01/2014,"12,065","5,266.8","3,138.3","299,050"
40370,Washington/Dearborn,04/01/2014,"11,113.5","5,207.8","3,327.5","278,638"
40790,Monroe/Dearborn,04/01/2014,"7,669","2,176","1,646.5","184,008"
40070,Jackson/Dearborn,04/01/2014,"8,252.7","2,969.3","2,015","201,496"
40730,Washington/Wells,04/01/2014,"7,760.7","1,348.3",921,"179,813"
40040,Quincy/Wells,04/01/2014,"8,493","2,074.3","1,564.8","201,403"
40160,LaSalle/Van Buren,04/01/2014,"3,127.1",592.3,404.3,"72,782"
40850,Library,04/01/2014,"4,366","2,335.3","1,421","111,077"
40680,Adams/Wabash,04/01/2014,"7,570","3,209","2,116","187,840"
40260,State/Lake,04/01/2014,"10,075.3","6,258.8","4,261.3","263,736"
40380,Clark/Lake,04/01/2014,"19,272.6","5,796","4,320.5","464,463"
41660,Lake/State,05/01/2014,"20,166.7","12,995.2","9,349.2","535,223"
41090,Monroe/State,05/01/2014,"10,480.3","4,975.8","3,343","261,680"
40560,Jackson/State,05/01/2014,"11,443","6,366","4,199.8","293,131"
40370,Washington/Dearborn,05/01/2014,"11,289.5","5,726.2","4,156.8","286,495"
40790,Monroe/Dearborn,05/01/2014,"7,543.6","2,289","1,731.4","178,518"
40070,Jackson/Dearborn,05/01/2014,"8,081.7","3,329.6","2,453.8","198,633"
40730,Washington/Wells,05/01/2014,"7,681","1,286.6",956.4,"172,515"
40040,Quincy/Wells,05/01/2014,"8,383.4","1,893.8","1,574.4","193,393"
40160,LaSalle/Van Buren,05/01/2014,"3,109",547.6,407.8,"70,066"
40850,Library,05/01/2014,"4,090.7","2,177.2","1,475.8","104,169"
40680,Adams/Wabash,05/01/2014,"7,311.5","3,196.6","2,126","180,154"
40260,State/Lake,05/01/2014,"9,515.7","5,920","4,512","251,990"
40380,Clark/Lake,05/01/2014,"19,605","6,357.4","5,254","469,761"
41660,Lake/State,06/01/2014,"21,227.9","14,840.5","11,331.8","561,807"
41090,Monroe/State,06/01/2014,"10,950.2","5,811.3","4,216.2","274,281"
40560,Jackson/State,06/01/2014,"10,805","6,714","5,237.2","279,948"
40370,Washington/Dearborn,06/01/2014,"11,654.2","6,336.5","4,718.6","293,678"
40790,Monroe/Dearborn,06/01/2014,"7,504.8","2,413.8","1,991.6","177,213"
40070,Jackson/Dearborn,06/01/2014,"7,823","3,899.8","3,250.8","196,137"
40730,Washington/Wells,06/01/2014,"7,775.8","1,507","1,147.6","175,057"
40040,Quincy/Wells,06/01/2014,"8,450.6","2,058.5","1,861.4","195,003"
40160,LaSalle/Van Buren,06/01/2014,"3,069.9",654.5,531.6,"69,744"
40850,Library,06/01/2014,"3,961.2","2,425","1,950","102,635"
40680,Adams/Wabash,06/01/2014,"7,216.4","3,988.5","3,104.4","183,020"
40260,State/Lake,06/01/2014,"9,973","6,574","5,745.6","264,457"
40380,Clark/Lake,06/01/2014,"20,166.6","6,873.5","5,662.4","479,304"
41660,Lake/State,07/01/2014,"21,671.8","14,700.3","11,218","591,670"
41090,Monroe/State,07/01/2014,"11,210.5","5,394.8","4,290.6","289,662"
40560,Jackson/State,07/01/2014,"10,678.7","5,982","5,414.2","285,931"
40370,Washington/Dearborn,07/01/2014,"11,836.2","6,331.3","5,087.2","311,158"
40790,Monroe/Dearborn,07/01/2014,"7,605.2","2,256.3","2,149.2","187,086"
40070,Jackson/Dearborn,07/01/2014,"7,983","3,606.5","3,589.2","207,999"
40730,Washington/Wells,07/01/2014,"7,711.2","1,275.3",957.4,"179,534"
40040,Quincy/Wells,07/01/2014,"8,541.3","2,168.5","1,794.8","205,556"
40160,LaSalle/Van Buren,07/01/2014,"2,983.5",615.3,472,"70,457"
40850,Library,07/01/2014,"4,023.4","2,206.3","1,988.6","107,282"
40680,Adams/Wabash,07/01/2014,"7,468.9","3,380","3,837.6","197,024"
40260,State/Lake,07/01/2014,"10,066.8","6,918.3","6,113.8","279,712"
40380,Clark/Lake,07/01/2014,"20,183.4","6,935","6,125.8","502,403"
41660,Lake/State,08/01/2014,"21,371.1","14,425.2","11,288","577,359"
41090,Monroe/State,08/01/2014,"11,068.1","5,588.2","4,451.4","282,629"
40560,Jackson/State,08/01/2014,"10,068.9","5,797.6","4,837.6","264,623"
40370,Washington/Dearborn,08/01/2014,"11,478.3","6,078.6","4,895","295,912"
40790,Monroe/Dearborn,08/01/2014,"7,472.6","2,507","2,241.8","180,669"
40070,Jackson/Dearborn,08/01/2014,"7,836.6","4,142.2","3,677","203,665"
40730,Washington/Wells,08/01/2014,"7,478.1","1,336.4",998.8,"168,716"
40040,Quincy/Wells,08/01/2014,"8,259.9","2,180.6","1,789.4","193,308"
40160,LaSalle/Van Buren,08/01/2014,"2,880.9",684.2,462,"66,230"
40850,Library,08/01/2014,"3,787.1","2,451.6","2,045.4","102,015"
40680,Adams/Wabash,08/01/2014,"6,987.2","4,108.2","3,602.4","185,285"
40260,State/Lake,08/01/2014,"9,969","6,626.6","5,417.2","269,567"
40380,Clark/Lake,08/01/2014,"19,863.3","6,831.6","5,820.2","480,388"
41660,Lake/State,09/01/2014,"22,090.2","14,264.5","10,104.8","571,476"
41090,Monroe/State,09/01/2014,"11,659.7","5,347.3","3,739.8","284,941"
40560,Jackson/State,09/01/2014,"12,729","5,610.3","3,849.4","308,996"
40370,Washington/Dearborn,09/01/2014,"11,417.6","6,220.3","4,451.2","286,907"
40790,Monroe/Dearborn,09/01/2014,"7,802.4","2,450.8","1,940","183,353"
40070,Jackson/Dearborn,09/01/2014,"8,705.2","3,681.5","2,804.8","211,559"
40730,Washington/Wells,09/01/2014,"7,798.8","1,404.8",943.6,"174,112"
40040,Quincy/Wells,09/01/2014,"8,321.9","1,961.3","1,760.2","191,405"
40160,LaSalle/Van Buren,09/01/2014,"2,982.3",596,408.6,"67,056"
40850,Library,09/01/2014,"4,627.8","2,297","1,611","114,427"
40680,Adams/Wabash,09/01/2014,"7,715.2","3,378","2,466.8","187,865"
40260,State/Lake,09/01/2014,"10,923","6,444.8","4,825.8","279,292"
40380,Clark/Lake,09/01/2014,"20,322.1","6,817","5,706.4","482,564"
41660,Lake/State,10/01/2014,"22,050.3","14,926","10,946.5","610,648"
41090,Monroe/State,10/01/2014,"11,617.5","5,510.5","4,738.3","308,198"
40560,Jackson/State,10/01/2014,"13,241.7","5,528.5","5,940.3","350,435"
40370,Washington/Dearborn,10/01/2014,"11,551.5","6,302","4,764.3","309,950"
40790,Monroe/Dearborn,10/01/2014,"7,913.5","2,384.8","2,409.8","201,188"
40070,Jackson/Dearborn,10/01/2014,"8,922.4","3,651.5","3,968.3","235,695"
40730,Washington/Wells,10/01/2014,"7,924.6","1,287.8","1,217.3","192,285"
40040,Quincy/Wells,10/01/2014,"8,412","2,058","2,122","210,197"
40160,LaSalle/Van Buren,10/01/2014,"2,983",576.5,456.8,"72,743"
40850,Library,10/01/2014,"4,688.5","2,344.8","2,142.5","125,785"
40680,Adams/Wabash,10/01/2014,"7,928.6","3,443.3","3,969","212,006"
40260,State/Lake,10/01/2014,"10,839.7","6,952.3","5,183.5","297,857"
40380,Clark/Lake,10/01/2014,"20,512.1","7,467.8","6,425.5","527,351"
41660,Lake/State,11/01/2014,"21,544.8","14,107","9,329","535,861"
41090,Monroe/State,11/01/2014,"11,250","5,144.2","3,692.3","261,625"
40560,Jackson/State,11/01/2014,"12,012.4","4,862","3,441.5","273,195"
40370,Washington/Dearborn,11/01/2014,"11,353.9","6,508.4","4,145","273,137"
40790,Monroe/Dearborn,11/01/2014,"7,299.6","2,208.2","1,835.2","160,744"
40070,Jackson/Dearborn,11/01/2014,"8,090.1","3,172","2,406","184,007"
40730,Washington/Wells,11/01/2014,"7,403.5","1,317.4",910.5,"152,716"
40040,Quincy/Wells,11/01/2014,"7,796.1","1,792.4","1,527.2","166,251"
40160,LaSalle/Van Buren,11/01/2014,"2,864.8",512.4,355.5,"59,126"
40850,Library,11/01/2014,"4,193.8","2,067.2","1,397","98,401"
40680,Adams/Wabash,11/01/2014,"6,984.7","3,032.4","2,188.8","161,004"
40260,State/Lake,11/01/2014,"10,002.6","6,192.8","4,151.5","245,923"
40380,Clark/Lake,11/01/2014,"18,963","6,868.8","5,395.3","427,013"
41660,Lake/State,12/01/2014,"20,481.8","13,947","8,519","548,983"
40070,Jackson/Dearborn,12/01/2014,"6,648.6","2,758.3","1,894","166,772"
40730,Washington/Wells,12/01/2014,"6,751.1","1,378.5",788.4,"157,981"
40680,Adams/Wabash,12/01/2014,"5,676.1","2,685.5","1,631.2","143,773"
40260,State/Lake,12/01/2014,"8,677.6","5,638.3","3,725.8","232,090"
40850,Library,12/01/2014,"3,338.1","1,728.3","1,154.8","86,125"
40380,Clark/Lake,12/01/2014,"17,643.8","6,550.3","4,498.2","436,856"
40790,Monroe/Dearborn,12/01/2014,"6,551.8","2,077.5","1,385.4","159,376"
40040,Quincy/Wells,12/01/2014,"7,069.4","1,496.5","1,152.4","167,275"
40560,Jackson/State,12/01/2014,"8,580.4","3,902","2,591.2","217,332"
40370,Washington/Dearborn,12/01/2014,"11,198","7,144.3","4,567","297,768"
41090,Monroe/State,12/01/2014,"10,267.4","4,784.3","2,887.2","259,456"
40160,LaSalle/Van Buren,12/01/2014,"2,590.7",482.5,292.2,"60,387"
41090,Monroe/State,01/01/2015,"10,299.4","2,969.8","2,390.8","243,091"
41660,Lake/State,01/01/2015,"19,448","9,227.4","6,900.2","489,045"
40370,Washington/Dearborn,01/01/2015,"10,591.6","3,993","3,033.6","257,556"
40260,State/Lake,01/01/2015,"8,661.9","5,091.8","3,500.8","224,862"
40380,Clark/Lake,01/01/2015,"18,234.9","5,481.2","4,067.4","430,675"
40070,Jackson/Dearborn,01/01/2015,"7,435","2,632","1,776.2","178,176"
40680,Adams/Wabash,01/01/2015,"6,339.9","3,071.8","1,700.2","156,998"
40040,Quincy/Wells,01/01/2015,"7,739.4","1,366.2","1,069.2","174,705"
40560,Jackson/State,01/01/2015,"11,347.2","3,086.8","2,256.6","265,009"
40790,Monroe/Dearborn,01/01/2015,"7,034.5","1,827.2","1,322","163,471"
40850,Library,01/01/2015,"3,592.6","1,703.4","1,072.4","89,324"
40160,LaSalle/Van Buren,01/01/2015,"2,845.2",503.6,293.6,"63,736"
40730,Washington/Wells,01/01/2015,"7,382.6","1,144.4",662.6,"164,069"
41090,Monroe/State,02/01/2015,"10,678","2,345.5","2,552.5","233,152"
40790,Monroe/Dearborn,02/01/2015,"7,327.7","2,213","1,446.5","161,191"
40370,Washington/Dearborn,02/01/2015,"10,861.2","4,845","3,111.3","249,049"
40560,Jackson/State,02/01/2015,"11,494.5","2,487","2,518.8","249,912"
40380,Clark/Lake,02/01/2015,"18,485.6","5,826.8","4,052.5","409,229"
40680,Adams/Wabash,02/01/2015,"6,718.8","4,232.3","1,808.3","158,538"
40730,Washington/Wells,02/01/2015,"7,518.1","1,277.5",792.5,"158,641"
40070,Jackson/Dearborn,02/01/2015,"7,761.8","3,015.8","1,838.3","174,652"
40850,Library,02/01/2015,"3,945.7","2,494.3","1,248","93,882"
40160,LaSalle/Van Buren,02/01/2015,"2,928.2",538,352,"62,124"
40040,Quincy/Wells,02/01/2015,"7,816.5","1,627.5","1,229.5","167,757"
41660,Lake/State,02/01/2015,"19,720.1","6,205.3","6,757","446,250"
40260,State/Lake,02/01/2015,"9,062.8","10,204.5","3,536.8","236,221"
41660,Lake/State,03/01/2015,"20,694.7","14,499.8","8,684.4","556,705"
40790,Monroe/Dearborn,03/01/2015,"7,683.6","2,865.5","1,882.8","189,915"
41090,Monroe/State,03/01/2015,"11,354.9","5,484","3,498","289,234"
40560,Jackson/State,03/01/2015,"11,200","5,081.5","3,631.8","284,886"
40260,State/Lake,03/01/2015,"9,810.3","6,909","3,940","263,163"
40380,Clark/Lake,03/01/2015,"20,150.8","7,880.5","4,881.2","499,245"
40680,Adams/Wabash,03/01/2015,"8,370.2","4,333.8","2,573.2","214,346"
40370,Washington/Dearborn,03/01/2015,"11,556.6","6,539","3,764.8","299,225"
40160,LaSalle/Van Buren,03/01/2015,"2,918.8",619.5,328.8,"68,336"
40070,Jackson/Dearborn,03/01/2015,"8,116","3,477","2,333.8","204,129"
40040,Quincy/Wells,03/01/2015,"8,047.9","2,024.3","1,276","191,530"
40850,Library,03/01/2015,"4,031.5","2,192.8","1,399.2","104,459"
40730,Washington/Wells,03/01/2015,"7,762.3","1,541.8",835.6,"181,116"
40790,Monroe/Dearborn,04/01/2015,"7,730","2,630.3","2,066.8","188,847"
40730,Washington/Wells,04/01/2015,"7,821.8","1,210",805.8,"180,143"
40070,Jackson/Dearborn,04/01/2015,"8,363","3,170.3","2,378.5","206,182"
41660,Lake/State,04/01/2015,"21,503","14,706.8","10,034.3","572,031"
41090,Monroe/State,04/01/2015,"11,711.5","5,392","3,793.8","294,396"
40160,LaSalle/Van Buren,04/01/2015,"2,785.2",431.8,338.8,"64,357"
40680,Adams/Wabash,04/01/2015,"10,015","4,272.8","2,942.5","249,192"
40560,Jackson/State,04/01/2015,"12,334.4","5,152.8","3,644.3","306,544"
40040,Quincy/Wells,04/01/2015,"7,813.7","1,579.8","1,246.3","183,205"
40850,Library,04/01/2015,"4,243.5","1,897","1,247.5","105,934"
40260,State/Lake,04/01/2015,"10,238","6,130.5","4,483.8","267,694"
40380,Clark/Lake,04/01/2015,"20,337.5","7,017.8","5,485","497,437"
40370,Washington/Dearborn,04/01/2015,"11,485.4","5,814.8","4,021.8","292,025"
40380,Clark/Lake,05/01/2015,"21,133.3","7,441","5,698","494,058"
40850,Library,05/01/2015,"4,057.2","2,061.8","1,320.2","99,374"
40040,Quincy/Wells,05/01/2015,"7,885.5","1,464.4","1,226","172,388"
40790,Monroe/Dearborn,05/01/2015,"7,793.3","2,695","2,066.8","181,741"
40160,LaSalle/Van Buren,05/01/2015,"2,771.5",374.6,275.2,"58,954"
41090,Monroe/State,05/01/2015,"11,658.1","6,148.2","4,095.2","288,473"
40260,State/Lake,05/01/2015,"10,033.8","6,225.6","4,660.7","259,768"
40560,Jackson/State,05/01/2015,"11,900.1","6,824.6","4,176.7","297,184"
41660,Lake/State,05/01/2015,"22,018","16,176.4","11,364.2","589,426"
40680,Adams/Wabash,05/01/2015,"9,991.7","4,670","2,945","240,854"
40730,Washington/Wells,05/01/2015,"7,930.6","1,145.2",737.8,"168,765"
40370,Washington/Dearborn,05/01/2015,"11,856.1","6,359","4,524.8","296,065"
40070,Jackson/Dearborn,05/01/2015,"8,292.5","3,847.2","2,454.7","199,813"
41090,Monroe/State,06/01/2015,"12,291.6","5,728.5","4,489.8","311,289"
40680,Adams/Wabash,06/01/2015,"9,913.7","5,352.5","4,285.5","256,654"
40380,Clark/Lake,06/01/2015,"22,040.1","7,832.8","6,493.8","542,188"
41660,Lake/State,06/01/2015,"23,269.3","15,732.3","12,888.5","626,407"
40040,Quincy/Wells,06/01/2015,"8,290.3","1,934.3","1,668.5","196,798"
40790,Monroe/Dearborn,06/01/2015,"8,165.2","2,836.5","2,325.3","200,281"
40850,Library,06/01/2015,"3,991.4","2,274.8","1,734.8","103,849"
40070,Jackson/Dearborn,06/01/2015,"8,035.7","4,063.3","3,127.8","205,549"
40370,Washington/Dearborn,06/01/2015,"12,463.9","6,827.3","5,460.5","323,356"
40260,State/Lake,06/01/2015,"10,689.1","6,822.3","6,001.5","286,456"
40730,Washington/Wells,06/01/2015,"8,459.5","1,353.3","1,073.5","195,815"
40160,LaSalle/Van Buren,06/01/2015,"2,988.7",448.5,385.5,"69,088"
40560,Jackson/State,06/01/2015,"10,896.5","5,886","4,438.5","281,020"
40370,Washington/Dearborn,07/01/2015,"12,742.7","7,398.8","6,085.4","340,362"
40260,State/Lake,07/01/2015,"11,199.2","8,137.5","6,953.2","313,698"
40070,Jackson/Dearborn,07/01/2015,"8,303.5","4,359.3","3,993.2","220,079"
41660,Lake/State,07/01/2015,"23,812","18,031","14,901.8","670,496"
41090,Monroe/State,07/01/2015,"12,520.3","6,454.5","5,604","329,285"
40380,Clark/Lake,07/01/2015,"22,291","8,302.8","7,598.6","561,606"
40850,Library,07/01/2015,"4,092.9","2,323.8","1,956.2","109,120"
40790,Monroe/Dearborn,07/01/2015,"8,201.3","3,023.8","2,753.2","206,289"
40730,Washington/Wells,07/01/2015,"8,248.3","1,249.3","1,201","192,464"
40160,LaSalle/Van Buren,07/01/2015,"2,917",405.8,441.4,"68,003"
40040,Quincy/Wells,07/01/2015,"8,220.6","1,779.8","1,889.2","197,418"
40680,Adams/Wabash,07/01/2015,"10,624.3","6,153.8","5,846","287,580"
40560,Jackson/State,07/01/2015,"10,769.3","6,655","5,891","293,000"
41660,Lake/State,08/01/2015,"23,089.2","17,281.4","12,437","633,465"
40160,LaSalle/Van Buren,08/01/2015,"2,757",499,377.4,"62,278"
40790,Monroe/Dearborn,08/01/2015,"7,761.1","2,882.6","2,522.6","190,009"
40380,Clark/Lake,08/01/2015,"21,784.5","8,267.6","6,876.2","533,193"
40680,Adams/Wabash,08/01/2015,"9,359.1","5,399.8","4,470","245,891"
40260,State/Lake,08/01/2015,"11,075.1","7,196.2","5,852.6","297,821"
40040,Quincy/Wells,08/01/2015,"8,085.1","1,697.6","1,379.4","185,173"
40370,Washington/Dearborn,08/01/2015,"12,153.9","6,768.2","5,124.2","314,693"
40850,Library,08/01/2015,"3,696.2","2,321.2","1,954.8","99,001"
40070,Jackson/Dearborn,08/01/2015,"7,777.7","4,195","3,679","202,701"
40730,Washington/Wells,08/01/2015,"8,038.5","1,282.2",886.4,"179,651"
40560,Jackson/State,08/01/2015,"10,096.2","6,400.8","4,943.4","268,742"
41090,Monroe/State,08/01/2015,"11,950","6,406.8","4,714.4","306,555"
40380,Clark/Lake,09/01/2015,"22,063.9","7,988.5","6,828.6","529,439"
40790,Monroe/Dearborn,09/01/2015,"8,171.7","2,744.3","2,351","194,337"
40260,State/Lake,09/01/2015,"11,997","8,065.8","6,133.2","314,867"
40850,Library,09/01/2015,"4,481.1","2,338.3","1,725","112,082"
40730,Washington/Wells,09/01/2015,"8,202.9","1,362.3",986.2,"182,640"
40370,Washington/Dearborn,09/01/2015,"12,300.7","6,988.5","5,421.8","313,378"
40560,Jackson/State,09/01/2015,"12,972.2","6,395.3","4,531.6","320,656"
40680,Adams/Wabash,09/01/2015,"10,338.7","4,737.5","3,612.8","254,127"
40160,LaSalle/Van Buren,09/01/2015,"2,895.4",477.3,379,"64,608"
41660,Lake/State,09/01/2015,"24,034","19,171.3","13,495.8","648,879"
40040,Quincy/Wells,09/01/2015,"8,169.9","1,688.8","1,490.6","185,776"
40070,Jackson/Dearborn,09/01/2015,"8,835.8","3,634","2,814.2","214,158"
41090,Monroe/State,09/01/2015,"12,433.9","6,661.3","4,630.6","310,909"
40850,Library,10/01/2015,"4,574.5","2,189.4","2,080.3","119,908"
40070,Jackson/Dearborn,10/01/2015,"9,129.3","3,505.2","3,757.5","233,401"
40160,LaSalle/Van Buren,10/01/2015,"2,932.3",575,465.8,"69,249"
40730,Washington/Wells,10/01/2015,"8,476.5","1,480.4","1,303.5","199,098"
40560,Jackson/State,10/01/2015,"13,378.8","5,221.6","5,604.5","342,859"
40370,Washington/Dearborn,10/01/2015,"12,564.9","6,290.2","5,420","329,559"
40790,Monroe/Dearborn,10/01/2015,"8,414.1","2,767.2","2,745","209,927"
41660,Lake/State,10/01/2015,"24,041.4","14,242","11,570.5","646,403"
40040,Quincy/Wells,10/01/2015,"8,367.7","1,840.4","1,943","201,063"
40680,Adams/Wabash,10/01/2015,"10,708.4","4,910.8","5,115","280,598"
41090,Monroe/State,10/01/2015,"12,718","5,739.6","5,180.5","329,217"
40380,Clark/Lake,10/01/2015,"22,462.1","7,466","7,130","560,017"
40260,State/Lake,10/01/2015,"11,898.5","6,427.8","5,518.8","315,981"
40070,Jackson/Dearborn,11/01/2015,"8,293.2","3,068.3","2,507","193,179"
40560,Jackson/State,11/01/2015,"11,650.2","4,357.8","3,219.5","269,751"
40040,Quincy/Wells,11/01/2015,"7,840.3","1,777.3","1,391.7","172,264"
40730,Washington/Wells,11/01/2015,"7,986.1","1,446",918.5,"171,016"
40680,Adams/Wabash,11/01/2015,"9,811","4,391.3","3,315.3","233,677"
40260,State/Lake,11/01/2015,"10,852.2","6,415.3","4,241.7","268,155"
40790,Monroe/Dearborn,11/01/2015,"7,891.1","2,471.8","2,015.2","179,799"
41090,Monroe/State,11/01/2015,"11,742.1","5,062","3,565.5","276,482"
40850,Library,11/01/2015,"4,151.6","1,980","1,373.3","99,191"
40160,LaSalle/Van Buren,11/01/2015,"2,856.8",545.5,393.2,"61,676"
40380,Clark/Lake,11/01/2015,"20,823.3","6,776","5,209.7","474,828"
41660,Lake/State,11/01/2015,"22,475.2","14,326.3","9,246.7","562,288"
40370,Washington/Dearborn,11/01/2015,"12,228.3","6,853.3","4,622.7","299,714"
40370,Washington/Dearborn,12/01/2015,"12,038.5","7,417.3","4,832.2","318,676"
41660,Lake/State,12/01/2015,"21,354.9","13,901.8","8,912.4","569,977"
40560,Jackson/State,12/01/2015,"8,340.4","3,669.8","2,447.8","210,407"
40040,Quincy/Wells,12/01/2015,"6,999.9","1,420.5","1,068","165,020"
40850,Library,12/01/2015,"3,214.1","1,703.3","1,120","83,124"
41090,Monroe/State,12/01/2015,"10,908.7","4,968.3","3,067.4","275,201"
40680,Adams/Wabash,12/01/2015,"8,167","4,198","2,666.8","209,799"
40160,LaSalle/Van Buren,12/01/2015,"2,651.2",497.5,326,"61,946"
40730,Washington/Wells,12/01/2015,"7,209.5","1,387.8",829,"168,304"
40260,State/Lake,12/01/2015,"9,320.6","5,778","3,788.4","247,108"
40070,Jackson/Dearborn,12/01/2015,"6,773.8","2,705.5","1,979.4","169,742"
40380,Clark/Lake,12/01/2015,"18,920.9","6,531.3","4,554","465,154"
40790,Monroe/Dearborn,12/01/2015,"7,154.3","2,377","1,617.8","174,991"
40160,LaSalle/Van Buren,01/01/2016,"2,982.5",502.2,307.3,"64,004"
40560,Jackson/State,01/01/2016,"11,491.1","3,744","2,449.3","263,237"
40850,Library,01/01/2016,"3,557.2","1,643.2","1,022.3","85,493"
40790,Monroe/Dearborn,01/01/2016,"7,498.3","2,044.8","1,402.7","168,605"
41090,Monroe/State,01/01/2016,"11,117.2","4,191.4","2,769","259,915"
40730,Washington/Wells,01/01/2016,"8,193.8","1,213.6",725.5,"174,297"
40260,State/Lake,01/01/2016,"9,021.6","4,855.4","3,355.3","224,840"
41660,Lake/State,01/01/2016,"20,650.4","11,111.4","7,605.7","514,199"
40370,Washington/Dearborn,01/01/2016,"11,452.1","5,108.8","3,474.8","275,435"
40040,Quincy/Wells,01/01/2016,"8,094.9","1,446.6","1,011.3","175,198"
40380,Clark/Lake,01/01/2016,"19,680.7","5,097.6","3,771.5","441,731"
40070,Jackson/Dearborn,01/01/2016,"7,547.3","2,515.4","1,749.2","174,018"
40680,Adams/Wabash,01/01/2016,"8,537.9","3,579.4","2,152.5","201,570"
41090,Monroe/State,02/01/2016,"11,444.4","5,188.5","3,554.5","275,305"
40680,Adams/Wabash,02/01/2016,"9,106.1","4,303","2,302.3","217,649"
